label,0,1,2,3,4,5,6,7
0.0,1.8475452194224966,0.8954335213956478,0.45006274754493997,1.6346638569288447,0.6305782252340679,0.5576591283137632,1.0094365850012026,0.6622125397857537
0.0,1.827310665157473,0.6830875456254109,1.1094452886381945,0.39439963646786913,1.1173470897568785,0.41440114080093066,0.9272386244352274,1.3045251316590107
0.0,2.2696203305704117,1.143160314876376,0.5924161299959092,0.5692109808262733,0.7720374188128938,0.2951256767045467,1.1170841605553046,1.3841679425001099
0.0,1.7854356319304536,0.0,0.9462977052404361,0.5473694814854257,1.234804010843827,0.7330400451595007,0.7286245732205145,0.9835573634310069
0.0,1.9934189883646016,1.0325853291220939,1.2464149314661457,0.08412605502096124,1.0402100843256792,0.23260248355612723,0.53839410999524,0.3577819962052029
0.0,1.9905987069655586,0.10621206518585559,0.9721516997799613,0.0,0.9657074760615919,0.22007561813128948,1.3213140425005632,1.0127878291204468
0.0,1.3194798853492369,0.45155096590943483,0.7205040748835615,0.8150350615666219,0.6901936181902949,0.7143418906372853,1.5996439973562815,0.46801847003089964
0.0,2.2250759457400906,0.9739362923983621,0.8114471531537956,0.5803366910227485,0.8471265016060087,0.44280909412317765,0.6781091566333818,1.2952416859568021
0.0,2.119150397147789,1.102275258443987,0.5225633664633511,0.24163792737187928,0.8861440140623458,0.11084399768039135,0.39986202863225057,1.0076673595702517
0.0,1.9953660563201838,0.3247545547933024,1.1635593323732125,0.16184134129090336,0.8958882179152059,0.5240804778995127,0.925430978765601,0.714636401766883
0.0,1.2512977177752824,0.7203568407124519,1.7236357162992348,0.7308248307542787,0.3954730645229609,1.5451799402955133,1.684842405004962,0.015559572376867873
0.0,1.382008499591192,1.323866060060404,0.3989333136137729,1.517697539921696,0.127932679464173,0.41009276369726066,1.3578864518936755,0.7696888337427391
0.0,2.064660493408118,0.7709943584954378,0.8234946498336329,0.6716059809951769,1.2086737328427357,0.3226486886239299,1.1069590033803045,1.0239640911807064
0.0,0.5881914072143719,0.19070263615456015,1.4018295134028274,0.05057303738445724,1.0899624091156843,0.16909035163674985,1.1640658811279525,0.1782235826849601
0.0,1.5460336257421023,1.000474496453014,1.0503005716595781,0.2603159060922584,1.284342370175697,0.251094761979082,0.6654679779819711,0.8511164134054047
0.0,1.2872324279215508,0.6701507870823302,1.689797783642361,0.00982845540678142,0.398846164217546,1.4119726089598634,2.11648369148682,0.21186741537913195
0.0,2.3789087322646467,0.7726843542940585,0.7769705832011116,0.6074686169729356,1.1939857486641963,0.17934387094774915,1.522582619891048,0.9236173405656386
0.0,0.0,0.8271980035909295,1.5134814243285732,0.0,0.19899587223458454,0.47332547161314403,2.1272724683933135,0.49270104339839405
0.0,0.7730489410046976,1.0554730132441767,0.60251764007041,0.8111909428337488,0.6051379112058672,0.3821201900214319,1.2570683904428526,0.9800718346833058
0.0,1.9263711691660672,0.6500384809225224,0.9504724162235061,0.11723395571865329,1.2065883675341174,0.47688403698069104,0.585386838325749,0.7387455335970727
0.0,1.5384746471654733,0.5762410048575812,0.4980158362829943,0.7167807267137007,0.5002893309363305,0.8420356806994966,1.7602635452363635,0.3479992806658844
0.0,2.3476400282934535,0.21293371175094256,0.8235912266481957,0.21900833005898784,0.7363832338647893,0.49840736663520896,0.7922969312755967,1.001703549189255
0.0,0.005579774750779527,0.20219547391359402,1.114905614171614,1.0300266879044964,0.0,1.0270260995179106,0.646202749778482,0.37352242379923906
0.0,1.955133071194082,0.9066282517624159,1.1255276490258281,0.6265532937871243,0.23102750777431894,1.3109952021617484,1.2432025506244773,0.0537410509365337
0.0,2.2212614846347805,0.8923438942420222,0.8776618687710888,0.05824927092381057,1.1120362848385565,0.1895905916096367,1.3895060513776305,0.48031728348811786
0.0,1.638039786696564,0.26893995252052977,0.8214538895374907,0.41612870163162596,1.2994169409681011,0.5663680748622872,0.5892907960998536,0.6298670112376585
0.0,2.0765178787910736,0.3925729355641041,0.3369117217132894,1.3306624476837179,0.4610989187961721,0.51710664537722,0.8600882642898094,0.9674049827991484
0.0,1.8278448513857866,0.3960264668797719,1.1117609133599362,0.4193546953159326,0.766477409101381,0.8566966048822462,0.5762721421830092,1.0247470977086772
0.0,1.8193692357888605,0.09155869989732474,1.0000135002762305,0.28533229515121733,1.1188002635045025,0.933842026510929,0.8420590529589764,0.6111579060038632
0.0,1.6402950212130263,0.09225478983126455,0.659988090655606,1.1586016577464948,0.46930617596953556,0.8783392648942565,1.1096231865087738,0.830351750742957
0.0,2.2256783027946865,0.987302466846284,0.18504737538221286,1.34374647026029,0.0,0.21241680531833323,0.9018933592181768,1.0302317619003836
