Dim2,Dim3,Dim4,Dim5,Dim6,Dim7,Dim8,Dim9,label
-14.787813450740373,-18.290666177092053,-10.261994919999458,-1.4154753825029711,9.298603609071707,2.5644865336858835,6.193530111905661,7.163554584924282,0.0
42.51504368926937,17.592138243759624,31.175970920633286,13.346687864004268,12.56757967941983,19.071153499975555,8.654996645034544,2.521070396164438,1.0
-7.2732268799947635,8.545147095188547,-6.012538876937139,14.420325586226404,-4.987395197759581,-0.4061083488870629,4.182288034307439,6.185794689391473,1.0
12.215504456497527,-17.586055879189704,9.498270172254696,-3.2564229433900675,22.197726719133755,1.3738558810783623,-2.1535598363819193,4.37319555738037,0.0
-14.204539926538406,0.43302456840756376,8.734131027351095,-20.800032639942934,-0.044306253563497065,-13.831437017896215,5.554123281252668,-5.995697934237207,0.0
-12.058686346997941,-9.810983089445143,-0.45928569863808105,-5.100559858117009,-10.313481937107822,2.355932263612335,10.338789975718493,9.425178711635876,0.0
-24.41639210342534,6.820805860372103,-28.385484683534752,-8.77616822340252,15.909166622743536,-11.7855421778801,3.792796267595025,-4.835323975164602,0.0
-7.3834136993611015,-23.213000391159788,14.988787563946529,-1.3049945793813282,1.9083033835490848,1.813826088688491,-2.399454043481545,-4.120896804614452,1.0
10.932642457832587,-13.124547246698908,31.19789338089643,-12.781096763962266,5.7071937716569385,-7.208610771391486,-0.014144914100425612,-5.413382356563307,0.0
-53.109056477758436,9.483288080945497,-4.34048265715511,-5.485773270212917,-16.719253887392956,-7.250777652571013,6.124284500047024,3.047232254321266,1.0
23.191017272267423,-2.8650082845625797,-21.539880301523077,4.469271373427473,-6.338022863577657,-6.931765958220821,7.936780853446362,-2.2983727658735105,1.0
39.15839968491122,22.7115801925112,-13.883924628368671,-19.301819122317426,16.304943575840795,-3.1781918642936557,2.492527145980727,-0.09264084062700728,0.0
78.1234401699173,-35.08359412852583,6.390992376415495,0.27933673548380056,-7.303309475671378,-10.591093457127462,2.045673797071155,-1.183545068243954,0.0
4.027370359974083,0.18687376518276524,6.149501323566136,1.7222127594490968,1.3987749404067222,-1.2487079480682266,3.2105914782012577,10.06551114674867,0.0
-45.25792206318994,68.0216893613428,8.279363968524848,-5.114131613241334,-4.080913608356571,4.44528960889559,-1.5806002245276258,3.7581501027958084,1.0
-5.633044912886457,21.6832795876937,-16.56094693901444,-2.815930862959339,-0.3173195571765694,15.833206088928677,-14.576530464813974,19.149051086947182,1.0
-52.227910530310794,-42.811516753419006,-6.299732299291829,11.800318102965427,0.19370878155988724,5.299836124417022,10.388615490942303,-6.4522212303561295,1.0
17.677179198056905,-13.905326862844536,14.416754883297765,-0.9691176883494256,13.416244098150392,-4.222229782493747,-2.6462766282188843,8.574922980357218,0.0
-37.23821724180836,-2.1184592487650136,4.462304484199696,-20.07025052617766,-0.4146191001733212,8.624984072999665,-9.358539165473863,6.8049712088922405,1.0
13.196919082559113,-33.60269851677794,-49.46465312587293,17.318751327933732,-13.846087130451508,8.308250489851885,-2.165371687053673,-2.229781542865468,0.0
9.5002938345479,-47.609508742621905,-54.45635111425227,13.963612720659338,-12.542756790588601,-0.2569679362107313,-3.3291206029087395,0.5420016398576476,0.0
-9.990985230739991,-29.45234862096201,-3.0020707591375917,-10.253096859635393,-4.347863024486272,-18.416469598244927,5.93351591719185,13.166318726666276,0.0
13.992580104007633,31.05797210108325,69.29744077581482,21.21663700325952,-4.853846347534323,7.575711685879675,9.963894066268576,2.0057346080436407,1.0
26.655514572471663,-35.18982991401297,-11.720764965145653,0.4193617235163989,-11.87747197707139,5.240494791030829,-7.435622355214808,-1.2728639656872212,0.0
-4.681693459910439,-20.52193390811475,5.59202291181157,-13.851745379777892,15.556534982950726,-11.459891804005064,1.4424723082630804,-8.995112291411436,0.0
3.330633138907744,-39.011358728775356,13.933048083316534,-0.28268342299772303,8.685480462799879,-6.079580677137178,-2.295826142107734,-1.446037165546436,0.0
-28.94146558188568,22.31658435641869,24.11252143167961,-35.91328654706767,7.748902595508798,12.660620966759732,-11.434701580362086,-1.195366345594402,1.0
-2.4391509228548167,-20.66775997413184,2.05290118468642,-9.484819797457824,-3.1808665707403576,-1.8010475148838758,2.331479764822632,2.671795624815747,0.0
-20.920640466174653,-2.388750542550217,21.268314111030413,-10.47041132806825,-1.7111140001886431,-0.6151416397254758,5.01394049137758,-2.577227236364305,0.0
-18.501818289233476,1.269852050399379,-9.760967289526619,-9.426408169697877,-10.133363167321061,4.196306008753922,11.508060495516323,5.560567975597444,1.0
-52.86602146759375,26.45785244000062,-28.772010545995773,-2.709042530729399,11.791395931774593,8.065209223591156,7.655100464186094,1.069816760276714,1.0
-42.707628908775746,25.183271405889407,-17.31545617877355,-1.1647433386680253,-13.149689681029766,-7.290353013773386,-6.930138662088193,3.9860286401366016,1.0
-63.34702204452203,-26.50858166102837,7.192796064484909,-2.057084546613845,3.932226233761072,0.07070667182506615,1.5226785856576828,-3.749365913318632,1.0
27.414222207631997,-28.691222218188955,19.724541392409733,5.298824787177787,4.164321601798862,-13.708676259022074,-2.493654297598337,-4.556013960121448,0.0
-31.615976796792456,-33.422398511178876,-15.538216935418587,2.65502771767508,4.423195485870355,-2.497978756392672,9.8413949035885,-5.8718499102874295,1.0
-6.678141688624119,-9.364568646511026,2.1951819982279908,-12.388184534034805,7.677857993003112,-11.940246511976405,-1.199686045900371,0.08385942921141315,0.0
0.9532987733352791,-24.78446288309087,10.759629528590217,-16.56621844623271,11.731737167438734,7.7254702663222465,0.04440271210051756,-5.068079072852591,0.0
-88.60999719432638,33.4088278986307,-8.46461139788743,0.8413873115022151,-17.90030320975504,-3.3209962245623967,-5.178396844902185,-2.1982991262108893,1.0
-35.344566502385184,-49.385269095394754,20.396158722950293,-4.094610714903683,-3.6659647473746872,-9.884119450221577,-0.8924678334470539,7.924510523515267,0.0
-21.31382134088533,-10.598698667546424,13.380947128364095,2.9250981624868966,3.7840820306669776,-1.8432621129037636,-3.2153742208747085,1.7255655467869289,1.0
3.5553771192085564,22.69205599385122,-2.0839297465672595,-11.283680913672972,15.608718706289356,-1.5122530093268989,3.607496853656628,-10.466644462239076,0.0
35.492892224565026,-15.843416262512275,-17.88363253986752,-4.2558360554928765,-2.4203935527533385,29.295788569316397,0.6454831512385042,1.3883682872279048,1.0
46.12064579499354,45.86328105533775,-21.118633451555684,6.912319743730714,-15.80036193446002,-4.8117699245987895,-6.086445722767237,1.6622515649718508,1.0
3.7385403367224073,-8.69901331079388,1.789600340623818,-4.24549916777955,5.113756184222479,-17.83325976184158,2.638386849187355,-0.022751312257477643,0.0
-50.02174657143285,-27.88506363249628,11.667599736109636,-3.431065073473332,-6.373327545014456,-17.358601497748015,3.9907264159070865,-0.04302067529260015,0.0
-37.97395961059174,31.755115930759626,-10.717930017924083,-5.9883381297710265,-9.445173846857637,-3.2576167059372887,-0.7835490141478251,3.3082545999645925,1.0
-10.185472728143429,-6.069914219812628,-10.12038402086666,18.66695298088118,0.3043683461293296,20.474871809402114,4.9819212484844275,1.8482319201137165,1.0
-63.76100424864519,-59.60589894254807,-12.977372724641555,0.7676826738292523,15.81490355345571,-4.98363452372895,2.879676843118183,2.7758369416449016,0.0
-17.106914457410017,-11.867560804404626,5.613573985422484,-3.688145501556656,-8.296607305481299,6.090398967859768,-2.6378114653267493,-5.459468549887795,1.0
-38.80819863373676,-26.269727841687693,18.434433459623985,7.732260835056135,-11.103546950847983,0.459599946110604,-13.726819681306045,-1.9297256849554547,1.0
49.140954003547144,1.3932715062144123,1.3107799167166143,-16.803587825727387,8.579969539319839,3.297230876394168,4.454538461033871,4.801644301070912,0.0
-20.9656260223525,18.5654853525073,29.535138511191434,-24.616530288471488,-2.803140425057338,13.552859745777054,7.804045024970662,-0.6572985439993944,1.0
14.42235894208941,20.197137133063013,-9.464119002038446,-0.879772037408917,35.18475610611993,-14.643651159538386,-1.1635040030356885,4.078982095511853,0.0
-1.2137333577263256,-13.343675484264715,-13.249562201837414,-11.111622141037397,11.577635994693393,0.0591206623071456,0.4734542506348562,-1.0323380112487834,0.0
-8.883591458848676,15.461638666708483,39.316559350797355,-27.255179510699612,-17.308017839486865,3.0163936910324125,-4.997148393206287,-4.867440557034044,1.0
25.716053106075243,-15.46276952943008,16.958752292341384,14.194889157573499,-19.98796475386956,-7.523541501181931,-3.996343844700124,-3.844882028265024,0.0
10.31823022160762,17.552941236239093,5.126665024320243,29.103450657675833,2.044718209724752,0.2434106590742619,-3.6446884250041367,-0.2269675935860104,1.0
11.654833846919837,-0.1004054288296772,17.521619854543008,-4.546777608706745,-35.95306811107967,14.66971762553056,-5.195237380553037,-0.7373687070872171,1.0
33.65553395823641,1.5019998555306522,-4.716615696873459,2.3839696888145503,-4.112447694086546,-0.008365880926461986,0.2600280167651,1.3440625193865865,0.0
-32.962895091244505,57.02263071810735,8.94556817741017,-11.75337647467892,11.662413928881044,-0.4859873657939423,-10.754338999833925,-0.7865588235896089,1.0
-37.5290790436149,-3.2996740653834236,-4.78382677497406,-4.34289383828655,-5.45298133587391,13.478564904784234,27.04554407534623,7.688513347875216,1.0
25.919801223893124,-9.682532143291754,28.818467598606702,-24.75444006010311,-25.852975246442714,8.603713887778643,-0.8373722132683745,0.9152191753899676,1.0
-41.15616772163514,-1.5918971815105585,-10.512752228011706,16.910341438336545,-5.997285611213801,-13.158007199323947,-11.802998044822216,2.2365690542458685,1.0
38.10163832830949,13.8993254178339,-5.412308229219653,5.5004468181296815,-8.186196484707983,-6.192137780965306,6.2102813376466255,-6.077075401759893,0.0
-38.19768273857499,-20.505949193908734,4.0113284512292005,2.8152958291893984,3.73831686265086,-1.7897346298416528,1.6365007387100992,1.1175717027925207,1.0
26.495133915221682,-18.546144751165805,5.958954943671332,13.465854825762856,-4.070853433609004,-6.986747334480236,-5.092085338248921,2.5266653699561656,0.0
-32.58741442992357,-9.37790751633858,-10.548904314076454,3.502742332681648,-9.864182981200603,12.672959239676164,9.3253582950114,-5.726892710496003,1.0
-61.181260554379605,-8.626673687310918,20.322567802596158,-5.24333695233329,-14.446526812433648,-5.200445259690746,4.205192985548172,0.7709317563161573,1.0
18.947871372376326,-30.947794133926678,2.2919277560706326,6.564803453735819,-12.297018871109268,-12.910433902217386,-0.4406023769296601,2.8009581128098797,0.0
45.44978226772606,21.674857259283566,-16.451994557052863,-17.5188753242983,14.445617934434626,-0.44257210533773816,4.326186038336584,7.829091763822204,0.0
-17.585496370080044,5.788836709831187,-35.362093378026366,-11.614913475176287,23.433786168702625,-0.983082831504646,5.4745956041584005,-0.6547122370779102,0.0
4.0334447430963305,-34.30340928928179,-55.471038158319175,23.48952313016119,-17.010422214917632,-0.332334778321046,4.946004244118674,-5.464397584648663,1.0
-25.797312845586234,9.87657562087208,23.892929036586644,-29.36177671010636,-9.223844346441565,8.478776620700026,3.314057155459864,-6.668883719154607,1.0
5.873112342667991,-8.953410059217031,17.735489242951516,-39.53211548692392,-0.4037236731667936,-0.6926535197959809,2.682141609200767,-0.2272907845868384,0.0
-6.1734304440629995,4.8582474777110844,-18.072291649394693,-10.367616258685446,7.703619381608817,-10.484693874851752,-3.7180931588919,-1.6571197581911097,0.0
20.660903352764798,21.366190960735647,8.798168635556124,2.694248345776135,30.623003262996217,-3.0677771448690017,0.6094561744748545,1.2666419415461636,0.0
-45.28189300261153,45.03115293180415,-6.595324877002808,12.799580066331695,-2.632057214118494,-1.387144403191381,4.927875989820169,-0.9121528426575284,1.0
67.77344263512134,-17.633765655272793,19.372753897403587,-16.17643971961252,-3.061204180796464,4.411813856343228,4.4247736978880345,-1.5447796183597406,0.0
7.931756123445293,27.525885497227332,-10.114882900535632,-6.046509442022634,-11.17109199711626,4.63012813573352,-0.7999181522569286,4.7414438761579225,1.0
40.84403928009079,17.190633859207374,26.34772047281568,3.5434589018294376,22.543881497489057,10.79279635233706,3.4826125724736343,5.270760925639436,1.0
101.73550268240648,-46.459492913773715,-9.455200690718419,-7.664787948333059,7.0080294846033535,11.408331144632408,-7.66844949455709,4.346558345434651,0.0
-17.641585230327486,10.602823753850073,-9.109193867121423,8.955134563180625,1.1444601599943345,7.977737189514069,-9.723874167436144,13.409291602321437,1.0
15.268132260488365,27.328558433068864,44.36140336188609,30.456229284714798,3.7958168872881273,-0.391181574683931,9.983252577099927,4.6388541921682735,0.0
-42.612455560302756,14.893966453188634,-45.53179855292065,-28.761824528636858,23.13948745936884,6.995707396825608,0.004550770724839515,4.524023326813701,1.0
11.734552027692823,10.32361283512852,-0.27409683819531105,4.598006259466736,3.744754544905987,14.195763890137265,-6.352162977283967,-8.179247469513074,1.0
15.707855808505233,-1.0064491319333972,-30.40553418676039,26.05326431953896,-14.938445284825221,-8.00081677977486,8.759055593978411,0.2612430435598858,0.0
-47.44395021012621,19.733424050329173,-10.260355490863086,-17.17651742915541,-12.248360498515833,2.3634003286666294,5.373109310920906,-0.8340347841959478,1.0
11.119144668906047,-4.600927718963667,15.334559264664474,-1.711107582450586,-16.21132071636364,1.672754133103581,-4.577209822516161,-4.416340120358941,1.0
17.318139329062518,-7.212650751361703,-20.82534567045387,19.864599808998445,-17.393606718556654,3.1660727553632557,-11.090386497459635,-3.5270083932388068,1.0
85.5821351628774,-29.959107059107442,10.307684474201846,21.61459575194879,23.11385813212901,10.787675414238516,-6.887177691145617,-5.821214545933406,0.0
-12.007599834363464,9.77176145705036,-17.431036347585618,22.87986776207252,0.14654364965768046,-3.281649105148884,4.466282823029389,3.2631845198923264,0.0
46.18583909151496,-19.096459032808195,17.9277815232778,-11.182790015660563,-6.209210418341418,7.7790111935099935,-0.8844476058172227,2.5203440431224498,0.0
-35.131592723870966,-14.79975253449999,0.9249321176547324,0.8230950954923885,-10.32748483470174,-9.931551260935512,10.515751584146358,1.4915785622489373,0.0
-6.927301401679525,-24.914397995957057,2.7779260258004155,-17.205211822731357,6.672300780514772,-7.467263296938371,4.648232615171391,6.97100384321392,0.0
49.432668318460294,-12.26859211021407,8.966634162082286,0.0120138547261784,-13.380797591822429,3.806944057777167,4.529768743671644,3.4433160347205,1.0
21.116667224268454,-11.45841530355968,11.704310247749778,-8.927301715090602,5.412827616475926,2.2140371264885923,2.638973008888878,-3.29174049809838,0.0
-37.37908006847168,25.86355651279665,10.663691413185314,-12.840958693655098,-2.54552951536324,4.4383697746611785,-3.3999209105900405,-12.04817320899951,1.0
23.417079161925674,-9.12643179549134,17.408516127682418,-8.617625848184286,-28.66988790303412,10.021369436307564,-0.5637822718281437,-1.2829520425845748,1.0
20.329281647349667,24.72789290329311,39.50195286822882,18.06189035151369,-4.97222327801342,-4.617143766199233,-11.594185825478313,3.945597668466581,1.0
10.999343751208112,-21.609039159248443,25.49893549336773,6.0248326727867125,9.325934199902976,-8.534027167946075,-3.467010205226864,-5.847202183303624,0.0
-27.93985543572289,-13.117927268104408,9.688727176342177,-9.448242588103179,9.697746801852007,-4.608235173338502,-1.641302274536354,-6.127767934560652,0.0
-13.846648595755346,28.028007194156466,-5.991124307368264,32.54230887939133,0.9368898152875602,-2.1600607636674534,6.477065504808855,0.2418690475199237,1.0
33.2810971803817,11.732799191049414,28.54888410062725,25.332080266036982,-2.27762058601985,3.3862170652968167,0.485827021137897,1.5919154685466512,0.0
91.6360330725822,-61.17150121829605,-18.967234874864506,-10.601135483093602,-19.09921442103614,3.916121556150833,-5.685799210381358,0.425195464783008,0.0
-18.204324615970837,-38.46736348608346,-7.072721648099347,3.966523635933652,7.175834626500324,-1.1530545798844516,6.69633703207885,-9.133866240566396,0.0
-49.458607354400094,38.75371339992814,-18.972831428528455,-3.4843528618615265,8.648997715354158,-9.211717010423106,-5.838102795008772,-4.092371094773407,1.0
-19.643777048729703,-37.567956392675775,9.751425030276804,7.37715558908943,-9.929563628822454,-1.2415928365939746,5.9266057815784565,-7.391230746194051,0.0
54.0092010935435,14.687545585074231,-11.181660127192524,-9.87994365030965,1.1358060578243407,-5.221680284184635,5.137007590615332,-9.771333132890748,0.0
26.92135890676884,31.707028263393003,1.707991960838746,35.78133902579887,3.141137736388708,-3.9618673045687496,5.787473111371262,-0.16815520626756028,0.0
11.254085384569382,33.69489506043165,18.375446208410505,5.10555231446704,12.492673956067225,-11.956118644025116,0.9799174475778264,4.612668818265049,0.0
-26.032237758960143,22.072112593835353,-32.39987975760639,-14.771277448232686,21.464406947054343,-2.6137294360849377,3.8810023757447927,-4.404308574465219,0.0
4.377579297817982,33.89082742490573,18.022308207626512,18.28681672449164,-4.51266515695783,-1.023479958856081,-2.7121769762824157,-0.5929069343984223,0.0
-8.705743750544892,-48.142094158814956,19.931033342233945,5.833151159134575,-10.448775226611692,-4.905122915593866,6.356129620978827,-5.5121418951535,0.0
1.1271057227735517,31.387602046705666,15.360705046545858,34.18898135144151,-1.9076843445845888,0.4399901007893037,-4.037003668604502,4.1736092892223295,1.0
14.127237074627626,-5.654065964877584,-1.2893440941651038,-17.452527855914163,15.750185306076606,-16.083646034413874,-11.489300770530619,-2.213683144562027,0.0
-65.55099949136118,-40.157602667159274,-13.695130686088605,-1.0634454552982866,12.559357129746575,0.5833077861192862,-4.891624715747005,5.4911314562548,1.0
3.2156055912083974,-18.15696178834812,-46.249355043863204,16.482353494526947,-19.36613819372782,1.7596257368281998,4.272451513903348,1.0865024460164572,0.0
-38.644788988933726,-7.128892173833702,-8.424117464156671,-3.980189134805365,-0.5282413205916466,4.842177309858164,3.6941492591176734,-2.3668412663949803,1.0
-34.29230321692686,-1.1387174116915832,0.9902480527434904,-1.4337979474978193,-8.991201579898025,3.5622866065459764,-10.533410200324598,4.724951106699018,1.0
-30.866265239965248,-6.691585701170359,10.335087477795335,-20.703691786796977,11.999509561882393,-8.714475291261907,0.43458487570970333,7.043466580490171,0.0
-24.311282228900023,10.029438050827183,-1.4524525826495116,-1.5864437887783662,-5.789863529571763,0.009570816777375028,-7.196243183414028,-9.115569014005288,1.0
-3.9002178525880518,47.298497489628495,17.984636142654523,13.383096045940588,5.103525307748821,-9.674505259470457,9.436169391122524,-0.04882308566158732,0.0
15.998803822068565,23.551842997991127,-6.828984908495368,31.474877443927433,3.059964012540878,2.422701436645676,-2.3303215246263953,-1.2820097233756802,1.0
-27.196622640214013,-29.480264471828622,15.469035217046411,-12.842546726202277,0.0661173914747786,-0.05315669873368531,-4.149580046627777,-4.043393806604028,0.0
-42.83215692800208,-12.709828727228912,17.685229290278144,9.605680899050798,-16.326306199730393,3.5154742687212277,-5.152276890479559,-2.026951143051233,1.0
11.685365220030846,7.441047665729479,-4.993335548707594,-5.007696244226733,3.192188180938179,-1.2554040904039347,3.7054746387972166,7.093441613841554,0.0
-43.843716836709945,30.758945115476298,-16.676074216294193,16.533023077745753,-13.80871810611859,-11.355323312406387,-2.7020311044452137,-2.7436722693338003,1.0
17.627149555010433,1.1178494215787689,19.639939515311767,-1.5437998290495425,-28.150961324698372,-5.801852062785593,-9.09268419940835,-0.5641660811180838,1.0
-51.897695194860056,14.867338470748164,7.471977407101214,-5.355300705462327,-4.1094106842485205,-2.679381653305371,11.413411439738775,-5.820842494779867,0.0
-50.686672106923716,-37.714208275059576,20.164043541185254,56.493455148885566,50.367539614042464,11.964831182559257,-14.374361748912207,-7.634320847906756,1.0
-12.082893666075444,-64.94446456483027,-15.867295316577964,18.689047830210537,12.200461238285367,0.009137599787029134,5.5280979877118,6.632642278968588,0.0
64.35459315574252,34.63212344031953,-18.60041591352972,-7.299175624125577,6.9581383213682,-1.0570885739434568,-1.8089602398952804,4.166502134948175,0.0
35.35850485515736,-6.726141808554496,-20.538588685354256,-7.044095905821885,9.685057076911074,-4.715154195687288,2.6303355810086533,0.8057017683018683,0.0
18.803676409232665,20.757128267626765,5.442790572888155,32.10577697571877,13.987416253356788,-11.743928060971928,-3.3612168060711634,-3.3377608034277815,0.0
-30.680396260687626,24.873127827560488,-29.348521911906296,-9.479417079717846,22.472907479556504,0.8036603418188032,2.4388875242576376,2.9182539253185285,0.0
-33.19995659364904,-33.849320169528376,8.599610832753736,2.4445694118501464,-4.274745273370654,-1.2486472977890224,3.6898285750847153,-1.6877281980872,0.0
79.0871685871757,25.720050876713945,-25.27224174849132,-8.325185114298028,9.350547210353989,-8.779219031165297,3.7681088483128913,-6.490101159380263,0.0
26.288792125683106,16.462514532755616,-6.3122306941397905,-7.389024445188537,5.417887240748827,-2.3633040005761203,5.555308182468263,4.2112236390606705,0.0
-35.64063068070578,-6.736887556151682,16.60140512308716,-5.081184181452972,-0.5161434793965914,16.889356976513408,3.411852026739141,0.4770136216746582,1.0
16.7247072424863,-5.025621793607719,-4.741364693069224,-6.962516755913954,-16.191661267871414,11.497743249014391,-5.277433967366382,-3.76587104578366,1.0
-57.18663588161861,-9.200837857271583,-9.746653267070483,4.197536231621576,-14.780758083171628,11.423060207247975,-3.528901963498813,3.309565887291148,1.0
87.96757637252331,41.89227169597693,-23.871156466972273,-7.11731110451665,4.431357495391097,3.3827861269348047,1.6887789116953549,-3.2343442179322404,0.0
-16.149415912690035,-22.70735670381257,-4.7729558577874664,3.0880040060180622,3.361439335162061,-9.77778685188752,0.6069484522622273,8.23146712223042,0.0
39.77611581664353,-1.948506359683388,-13.803971561050155,10.395235764586863,-4.3618934364307735,10.862691463069053,15.048166620646914,-1.9127048672401323,1.0
-9.80157818292053,-11.455881834835381,-2.648653955021251,15.48933392997736,0.7850156253341121,15.445922177169852,3.35532158400285,5.351587680474916,1.0
-33.139369782985824,-25.479135451714875,14.15780410117183,5.520459935248139,-17.67393985309273,2.8735525972822984,11.26749129525932,2.329748197545124,1.0
-68.79744812347627,12.014555690624585,-1.1326698289859656,-1.6769345117500265,-15.738599554707468,-9.944776509242793,-8.520447877266657,-2.343411512712858,1.0
-31.23578824118439,23.223708858282123,14.699959676215252,-9.524206855000072,-5.861300797910472,0.5392810159358863,-15.498632795436563,-3.839922062847081,1.0
5.667715424531268,-27.357881952410587,-5.982129579055313,-2.7945648062639608,-9.506920008937096,2.294972675454972,4.559495866487398,3.1355313053926364,0.0
29.1620262704162,16.729818655742402,-3.0037258896747883,-14.132780190681052,13.566202061368545,-3.247355670191176,3.3869436760120357,-6.2843417845521605,0.0
6.342704354008122,5.170616262371488,3.3263097077477504,59.53191563248008,67.26611446791696,16.229167322734746,-5.640543056540624,3.3312908448053227,1.0
-34.715371710893265,-10.809743169740852,-12.263800031525474,12.595285544741714,13.653413837930465,17.055968652448772,-6.047528338086335,-3.617920216747848,1.0
9.995069836477102,18.43959058881737,-2.4732499035631808,-8.387914623231286,-8.160743636982707,0.10872515041270968,0.756836382061085,-1.3541938746222788,1.0
-60.18131752224818,2.910374327192,4.459562242200094,-10.124745460706217,1.3220189704284415,5.864419962970567,-4.824736353375192,-2.29982686660109,1.0
18.386498642298992,-12.426170294072914,7.20960798515364,-17.908773652253817,-22.17432151724988,12.324752896661721,-9.173196052176575,-0.20736789196326186,1.0
-28.969088773772672,1.2590994775198177,9.392040455187493,-10.210014927650224,1.8536799398728496,-1.8659684562808116,0.7132392284741349,0.9947313515012948,1.0
41.03700870027176,31.780968253631464,-15.740300382989695,2.148021154991432,2.1762369479559283,4.02804065689448,-8.323582570830101,-11.228842944222805,1.0
